row_index,workflow_history,subject_as_recorded,subfield_codes,authorized_label_add,structured_value_add,vocab,source_authority_uri,authorized_label,structured_value
115,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-12-27T17:25:00.935349800Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2023-12-27T17:29:06.801944100Z | KNOWN SUBJECT RECON APPLIED 2023-12-27T17:31:29.675046800Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2023-12-27T17:35:54.294326600Z | KNOWN SUBJECT RECON APPLIED 2023-12-27T17:36:14.237618900Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2023-12-27T18:59:58.723588400Z | KNOWN SUBJECT RECON APPLIED 2023-12-27T19:00:37.416897300Z | SUBJECT RECON, STEP 12: START SUBJECT RECON 4 2023-12-27T19:08:53.733620500Z | KNOWN SUBJECT RECON APPLIED 2023-12-27T19:10:27.562119800Z | SUBJECT RECON, STEP 15: START SUBJECT RECON 5a 2023-12-27T19:17:11.545966500Z | KNOWN SUBJECT RECON APPLIED 2023-12-27T19:17:45.912389Z | SUBJECT RECON, STEP 18: START SUBJECT RECON 5b 2023-12-27T19:23:17.515339100Z | KNOWN SUBJECT (FORM) RECON APPLIED 2023-12-27T19:24:52.529469700Z | SUBJECT RECON, STEP 21: START SUBJECT RECON 6 2023-12-27T19:31:44.753179400Z | KNOWN SUBJECT RECON APPLIED 2023-12-27T19:32:19.367760300Z | SUBJECT RECON, STEP 24: START SUBJECT RECON 7a 2023-12-27T19:33:27.712828100Z | KNOWN SUBJECT RECON APPLIED 2023-12-27T19:34:24.124145500Z | SUBJECT RECON, STEP 27: START SUBJECT RECON 7b 2023-12-27T19:39:15.524026700Z | KNOWN SUBJECT (FORM) RECON APPLIED 2023-12-27T19:40:31.896872500Z | SUBJECT RECON, STEP 30: START SUBJECT RECON 8 2023-12-27T19:45:53.383875700Z | KNOWN SUBJECT RECON APPLIED 2023-12-27T19:50:56.903845100Z | SUBJECT RECON, STEP 33: START SUBJECT RECON 9a 2023-12-27T19:52:19.443218100Z | KNOWN SUBJECT RECON APPLIED 2023-12-27T19:55:11.845357300Z | SUBJECT RECON, STEP 36: START SUBJECT RECON 9b 2023-12-27T19:58:01.246985200Z | KNOWN SUBJECT (FORM) RECON APPLIED 2023-12-27T19:59:38.531727100Z | SUBJECT RECON, STEP 39: START SUBJECT RECON 10a 2023-12-27T19:59:52.219215800Z | SUBJECT RECON, STEP 42: START SUBJECT RECON 10b 2023-12-27T20:00:15.718142800Z | SUBJECT RECON, STEP 45: FINALIZED 2023-12-27T20:00:53.681189500Z",Geodesy--Early works to 1800,a--v,Geodesy;Early works,http://id.worldcat.org/fast/940371;http://id.worldcat.org/fast/1411636,0,,,
116,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-12-27T17:25:00.935349800Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2023-12-27T17:29:06.801944100Z | KNOWN SUBJECT RECON APPLIED 2023-12-27T17:31:29.675046800Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2023-12-27T17:35:54.294326600Z | KNOWN SUBJECT RECON APPLIED 2023-12-27T17:36:14.237618900Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2023-12-27T18:59:58.723588400Z | KNOWN SUBJECT RECON APPLIED 2023-12-27T19:00:37.416897300Z | SUBJECT RECON, STEP 12: START SUBJECT RECON 4 2023-12-27T19:08:53.733620500Z | KNOWN SUBJECT RECON APPLIED 2023-12-27T19:10:27.562119800Z | SUBJECT RECON, STEP 15: START SUBJECT RECON 5a 2023-12-27T19:17:11.545966500Z | KNOWN SUBJECT RECON APPLIED 2023-12-27T19:17:45.912389Z | SUBJECT RECON, STEP 18: START SUBJECT RECON 5b 2023-12-27T19:23:17.515339100Z | KNOWN SUBJECT (FORM) RECON APPLIED 2023-12-27T19:24:52.529469700Z | SUBJECT RECON, STEP 21: START SUBJECT RECON 6 2023-12-27T19:31:44.753179400Z | KNOWN SUBJECT RECON APPLIED 2023-12-27T19:32:19.367760300Z | SUBJECT RECON, STEP 24: START SUBJECT RECON 7a 2023-12-27T19:33:27.712828100Z | KNOWN SUBJECT RECON APPLIED 2023-12-27T19:34:24.124145500Z | SUBJECT RECON, STEP 27: START SUBJECT RECON 7b 2023-12-27T19:39:15.524026700Z | KNOWN SUBJECT (FORM) RECON APPLIED 2023-12-27T19:40:31.896872500Z | SUBJECT RECON, STEP 30: START SUBJECT RECON 8 2023-12-27T19:45:53.383875700Z | KNOWN SUBJECT RECON APPLIED 2023-12-27T19:50:56.903845100Z | SUBJECT RECON, STEP 33: START SUBJECT RECON 9a 2023-12-27T19:52:19.443218100Z | KNOWN SUBJECT RECON APPLIED 2023-12-27T19:55:11.845357300Z | SUBJECT RECON, STEP 36: START SUBJECT RECON 9b 2023-12-27T19:58:01.246985200Z | KNOWN SUBJECT (FORM) RECON APPLIED 2023-12-27T19:59:38.531727100Z | SUBJECT RECON, STEP 39: START SUBJECT RECON 10a 2023-12-27T19:59:52.219215800Z | SUBJECT RECON, STEP 42: START SUBJECT RECON 10b 2023-12-27T20:00:15.718142800Z | SUBJECT RECON, STEP 45: FINALIZED 2023-12-27T20:00:53.681189500Z","Geography, Arab",a,"Geography, Arab",http://id.worldcat.org/fast/940571,fast,(OCoLC)fst00940571,,
117,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-12-27T17:25:00.935349800Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2023-12-27T17:29:06.801944100Z | KNOWN SUBJECT RECON APPLIED 2023-12-27T17:31:29.675046800Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2023-12-27T17:35:54.294326600Z | KNOWN SUBJECT RECON APPLIED 2023-12-27T17:36:14.237618900Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2023-12-27T18:59:58.723588400Z | KNOWN SUBJECT RECON APPLIED 2023-12-27T19:00:37.416897300Z | SUBJECT RECON, STEP 12: START SUBJECT RECON 4 2023-12-27T19:08:53.733620500Z | KNOWN SUBJECT RECON APPLIED 2023-12-27T19:10:27.562119800Z | SUBJECT RECON, STEP 15: START SUBJECT RECON 5a 2023-12-27T19:17:11.545966500Z | KNOWN SUBJECT RECON APPLIED 2023-12-27T19:17:45.912389Z | SUBJECT RECON, STEP 18: START SUBJECT RECON 5b 2023-12-27T19:23:17.515339100Z | KNOWN SUBJECT (FORM) RECON APPLIED 2023-12-27T19:24:52.529469700Z | SUBJECT RECON, STEP 21: START SUBJECT RECON 6 2023-12-27T19:31:44.753179400Z | KNOWN SUBJECT RECON APPLIED 2023-12-27T19:32:19.367760300Z | SUBJECT RECON, STEP 24: START SUBJECT RECON 7a 2023-12-27T19:33:27.712828100Z | KNOWN SUBJECT RECON APPLIED 2023-12-27T19:34:24.124145500Z | SUBJECT RECON, STEP 27: START SUBJECT RECON 7b 2023-12-27T19:39:15.524026700Z | KNOWN SUBJECT (FORM) RECON APPLIED 2023-12-27T19:40:31.896872500Z | SUBJECT RECON, STEP 30: START SUBJECT RECON 8 2023-12-27T19:45:53.383875700Z | KNOWN SUBJECT RECON APPLIED 2023-12-27T19:50:56.903845100Z | SUBJECT RECON, STEP 33: START SUBJECT RECON 9a 2023-12-27T19:52:19.443218100Z | KNOWN SUBJECT RECON APPLIED 2023-12-27T19:55:11.845357300Z | SUBJECT RECON, STEP 36: START SUBJECT RECON 9b 2023-12-27T19:58:01.246985200Z | KNOWN SUBJECT (FORM) RECON APPLIED 2023-12-27T19:59:38.531727100Z | SUBJECT RECON, STEP 39: START SUBJECT RECON 10a 2023-12-27T19:59:52.219215800Z | SUBJECT RECON, STEP 42: START SUBJECT RECON 10b 2023-12-27T20:00:15.718142800Z | SUBJECT RECON, STEP 45: FINALIZED 2023-12-27T20:00:53.681189500Z","Geography, Arab--Early works to 1800",a--v,,,0,,"Geography, Arab;Early works",http://id.worldcat.org/fast/940571;http://id.worldcat.org/fast/1411636
118,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-12-27T17:25:00.935349800Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2023-12-27T17:29:06.801944100Z | KNOWN SUBJECT RECON APPLIED 2023-12-27T17:31:29.675046800Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2023-12-27T17:35:54.294326600Z | KNOWN SUBJECT RECON APPLIED 2023-12-27T17:36:14.237618900Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2023-12-27T18:59:58.723588400Z | KNOWN SUBJECT RECON APPLIED 2023-12-27T19:00:37.416897300Z | SUBJECT RECON, STEP 12: START SUBJECT RECON 4 2023-12-27T19:08:53.733620500Z | KNOWN SUBJECT RECON APPLIED 2023-12-27T19:10:27.562119800Z | SUBJECT RECON, STEP 15: START SUBJECT RECON 5a 2023-12-27T19:17:11.545966500Z | KNOWN SUBJECT RECON APPLIED 2023-12-27T19:17:45.912389Z | SUBJECT RECON, STEP 18: START SUBJECT RECON 5b 2023-12-27T19:23:17.515339100Z | KNOWN SUBJECT (FORM) RECON APPLIED 2023-12-27T19:24:52.529469700Z | SUBJECT RECON, STEP 21: START SUBJECT RECON 6 2023-12-27T19:31:44.753179400Z | KNOWN SUBJECT RECON APPLIED 2023-12-27T19:32:19.367760300Z | SUBJECT RECON, STEP 24: START SUBJECT RECON 7a 2023-12-27T19:33:27.712828100Z | KNOWN SUBJECT RECON APPLIED 2023-12-27T19:34:24.124145500Z | SUBJECT RECON, STEP 27: START SUBJECT RECON 7b 2023-12-27T19:39:15.524026700Z | KNOWN SUBJECT (FORM) RECON APPLIED 2023-12-27T19:40:31.896872500Z | SUBJECT RECON, STEP 30: START SUBJECT RECON 8 2023-12-27T19:45:53.383875700Z | KNOWN SUBJECT RECON APPLIED 2023-12-27T19:50:56.903845100Z | SUBJECT RECON, STEP 33: START SUBJECT RECON 9a 2023-12-27T19:52:19.443218100Z | KNOWN SUBJECT RECON APPLIED 2023-12-27T19:55:11.845357300Z | SUBJECT RECON, STEP 36: START SUBJECT RECON 9b 2023-12-27T19:58:01.246985200Z | KNOWN SUBJECT (FORM) RECON APPLIED 2023-12-27T19:59:38.531727100Z | SUBJECT RECON, STEP 39: START SUBJECT RECON 10a 2023-12-27T19:59:52.219215800Z | SUBJECT RECON, STEP 42: START SUBJECT RECON 10b 2023-12-27T20:00:15.718142800Z | SUBJECT RECON, STEP 45: FINALIZED 2023-12-27T20:00:53.681189500Z","Geography, Arab--Early works to 1800",a--x,,,0,,"Geography, Arab;Early works",http://id.worldcat.org/fast/940571;http://id.worldcat.org/fast/1411636
119,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-12-27T17:25:00.935349800Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2023-12-27T17:29:06.801944100Z | KNOWN SUBJECT RECON APPLIED 2023-12-27T17:31:29.675046800Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2023-12-27T17:35:54.294326600Z | KNOWN SUBJECT RECON APPLIED 2023-12-27T17:36:14.237618900Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2023-12-27T18:59:58.723588400Z | KNOWN SUBJECT RECON APPLIED 2023-12-27T19:00:37.416897300Z | SUBJECT RECON, STEP 12: START SUBJECT RECON 4 2023-12-27T19:08:53.733620500Z | KNOWN SUBJECT RECON APPLIED 2023-12-27T19:10:27.562119800Z | SUBJECT RECON, STEP 15: START SUBJECT RECON 5a 2023-12-27T19:17:11.545966500Z | KNOWN SUBJECT RECON APPLIED 2023-12-27T19:17:45.912389Z | SUBJECT RECON, STEP 18: START SUBJECT RECON 5b 2023-12-27T19:23:17.515339100Z | KNOWN SUBJECT (FORM) RECON APPLIED 2023-12-27T19:24:52.529469700Z | SUBJECT RECON, STEP 21: START SUBJECT RECON 6 2023-12-27T19:31:44.753179400Z | KNOWN SUBJECT RECON APPLIED 2023-12-27T19:32:19.367760300Z | SUBJECT RECON, STEP 24: START SUBJECT RECON 7a 2023-12-27T19:33:27.712828100Z | KNOWN SUBJECT RECON APPLIED 2023-12-27T19:34:24.124145500Z | SUBJECT RECON, STEP 27: START SUBJECT RECON 7b 2023-12-27T19:39:15.524026700Z | KNOWN SUBJECT (FORM) RECON APPLIED 2023-12-27T19:40:31.896872500Z | SUBJECT RECON, STEP 30: START SUBJECT RECON 8 2023-12-27T19:45:53.383875700Z | KNOWN SUBJECT RECON APPLIED 2023-12-27T19:50:56.903845100Z | SUBJECT RECON, STEP 33: START SUBJECT RECON 9a 2023-12-27T19:52:19.443218100Z | KNOWN SUBJECT RECON APPLIED 2023-12-27T19:55:11.845357300Z | SUBJECT RECON, STEP 36: START SUBJECT RECON 9b 2023-12-27T19:58:01.246985200Z | KNOWN SUBJECT (FORM) RECON APPLIED 2023-12-27T19:59:38.531727100Z | SUBJECT RECON, STEP 39: START SUBJECT RECON 10a 2023-12-27T19:59:52.219215800Z | SUBJECT RECON, STEP 42: START SUBJECT RECON 10b 2023-12-27T20:00:15.718142800Z | SUBJECT RECON, STEP 45: FINALIZED 2023-12-27T20:00:53.681189500Z",Geomancy,a,Geomancy,http://id.worldcat.org/fast/940820,fast,(OCoLC)fst00940820,,
120,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-12-27T17:25:00.936351400Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2023-12-27T17:29:06.801944100Z | KNOWN SUBJECT RECON APPLIED 2023-12-27T17:31:29.675046800Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2023-12-27T17:35:54.294326600Z | KNOWN SUBJECT RECON APPLIED 2023-12-27T17:36:14.237618900Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2023-12-27T18:59:58.723588400Z | KNOWN SUBJECT RECON APPLIED 2023-12-27T19:00:37.416897300Z | SUBJECT RECON, STEP 12: START SUBJECT RECON 4 2023-12-27T19:08:53.733620500Z | KNOWN SUBJECT RECON APPLIED 2023-12-27T19:10:27.562119800Z | SUBJECT RECON, STEP 15: START SUBJECT RECON 5a 2023-12-27T19:17:11.545966500Z | KNOWN SUBJECT RECON APPLIED 2023-12-27T19:17:45.912389Z | SUBJECT RECON, STEP 18: START SUBJECT RECON 5b 2023-12-27T19:23:17.515339100Z | KNOWN SUBJECT (FORM) RECON APPLIED 2023-12-27T19:24:52.529469700Z | SUBJECT RECON, STEP 21: START SUBJECT RECON 6 2023-12-27T19:31:44.753179400Z | KNOWN SUBJECT RECON APPLIED 2023-12-27T19:32:19.367760300Z | SUBJECT RECON, STEP 24: START SUBJECT RECON 7a 2023-12-27T19:33:27.712828100Z | KNOWN SUBJECT RECON APPLIED 2023-12-27T19:34:24.124145500Z | SUBJECT RECON, STEP 27: START SUBJECT RECON 7b 2023-12-27T19:39:15.524026700Z | KNOWN SUBJECT (FORM) RECON APPLIED 2023-12-27T19:40:31.896872500Z | SUBJECT RECON, STEP 30: START SUBJECT RECON 8 2023-12-27T19:45:53.383875700Z | KNOWN SUBJECT RECON APPLIED 2023-12-27T19:50:56.903845100Z | SUBJECT RECON, STEP 33: START SUBJECT RECON 9a 2023-12-27T19:52:19.443218100Z | KNOWN SUBJECT RECON APPLIED 2023-12-27T19:55:11.845357300Z | SUBJECT RECON, STEP 36: START SUBJECT RECON 9b 2023-12-27T19:58:01.246985200Z | KNOWN SUBJECT (FORM) RECON APPLIED 2023-12-27T19:59:38.531727100Z | SUBJECT RECON, STEP 39: START SUBJECT RECON 10a 2023-12-27T19:59:52.219215800Z | SUBJECT RECON, STEP 42: START SUBJECT RECON 10b 2023-12-27T20:00:15.718142800Z | SUBJECT RECON, STEP 45: FINALIZED 2023-12-27T20:00:53.681189500Z",Geomancy--Islamic countries--Early works to 1800,a--z--v,Geomancy;Islamic countries;Early works,http://id.worldcat.org/fast/940820;http://id.worldcat.org/fast/1244130;http://id.worldcat.org/fast/1411636,0,,,
121,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-12-27T17:25:00.936351400Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2023-12-27T17:29:06.801944100Z | KNOWN SUBJECT RECON APPLIED 2023-12-27T17:31:29.675046800Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2023-12-27T17:35:54.294326600Z | KNOWN SUBJECT RECON APPLIED 2023-12-27T17:36:14.237618900Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2023-12-27T18:59:58.723588400Z | KNOWN SUBJECT RECON APPLIED 2023-12-27T19:00:37.416897300Z | SUBJECT RECON, STEP 12: START SUBJECT RECON 4 2023-12-27T19:08:53.733620500Z | KNOWN SUBJECT RECON APPLIED 2023-12-27T19:10:27.562119800Z | SUBJECT RECON, STEP 15: START SUBJECT RECON 5a 2023-12-27T19:17:11.545966500Z | KNOWN SUBJECT RECON APPLIED 2023-12-27T19:17:45.912389Z | SUBJECT RECON, STEP 18: START SUBJECT RECON 5b 2023-12-27T19:23:17.515339100Z | KNOWN SUBJECT (FORM) RECON APPLIED 2023-12-27T19:24:52.529469700Z | SUBJECT RECON, STEP 21: START SUBJECT RECON 6 2023-12-27T19:31:44.753179400Z | KNOWN SUBJECT RECON APPLIED 2023-12-27T19:32:19.367760300Z | SUBJECT RECON, STEP 24: START SUBJECT RECON 7a 2023-12-27T19:33:27.712828100Z | KNOWN SUBJECT RECON APPLIED 2023-12-27T19:34:24.124145500Z | SUBJECT RECON, STEP 27: START SUBJECT RECON 7b 2023-12-27T19:39:15.524026700Z | KNOWN SUBJECT (FORM) RECON APPLIED 2023-12-27T19:40:31.896872500Z | SUBJECT RECON, STEP 30: START SUBJECT RECON 8 2023-12-27T19:45:53.383875700Z | KNOWN SUBJECT RECON APPLIED 2023-12-27T19:50:56.903845100Z | SUBJECT RECON, STEP 33: START SUBJECT RECON 9a 2023-12-27T19:52:19.443218100Z | KNOWN SUBJECT RECON APPLIED 2023-12-27T19:55:11.845357300Z | SUBJECT RECON, STEP 36: START SUBJECT RECON 9b 2023-12-27T19:58:01.246985200Z | KNOWN SUBJECT (FORM) RECON APPLIED 2023-12-27T19:59:38.531727100Z | SUBJECT RECON, STEP 39: START SUBJECT RECON 10a 2023-12-27T19:59:52.219215800Z | SUBJECT RECON, STEP 42: START SUBJECT RECON 10b 2023-12-27T20:00:15.718142800Z | SUBJECT RECON, STEP 45: FINALIZED 2023-12-27T20:00:53.681189500Z",Geometry,a,,,fast,(OCoLC)fst00940864,Geometry,http://id.worldcat.org/fast/940864
122,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-12-27T17:25:00.936351400Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2023-12-27T17:29:06.801944100Z | KNOWN SUBJECT RECON APPLIED 2023-12-27T17:31:29.675046800Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2023-12-27T17:35:54.294326600Z | KNOWN SUBJECT RECON APPLIED 2023-12-27T17:36:14.237618900Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2023-12-27T18:59:58.723588400Z | KNOWN SUBJECT RECON APPLIED 2023-12-27T19:00:37.416897300Z | SUBJECT RECON, STEP 12: START SUBJECT RECON 4 2023-12-27T19:08:53.733620500Z | KNOWN SUBJECT RECON APPLIED 2023-12-27T19:10:27.562119800Z | SUBJECT RECON, STEP 15: START SUBJECT RECON 5a 2023-12-27T19:17:11.545966500Z | KNOWN SUBJECT RECON APPLIED 2023-12-27T19:17:45.912389Z | SUBJECT RECON, STEP 18: START SUBJECT RECON 5b 2023-12-27T19:23:17.515339100Z | KNOWN SUBJECT (FORM) RECON APPLIED 2023-12-27T19:24:52.529469700Z | SUBJECT RECON, STEP 21: START SUBJECT RECON 6 2023-12-27T19:31:44.753179400Z | KNOWN SUBJECT RECON APPLIED 2023-12-27T19:32:19.367760300Z | SUBJECT RECON, STEP 24: START SUBJECT RECON 7a 2023-12-27T19:33:27.712828100Z | KNOWN SUBJECT RECON APPLIED 2023-12-27T19:34:24.124145500Z | SUBJECT RECON, STEP 27: START SUBJECT RECON 7b 2023-12-27T19:39:15.524026700Z | KNOWN SUBJECT (FORM) RECON APPLIED 2023-12-27T19:40:31.896872500Z | SUBJECT RECON, STEP 30: START SUBJECT RECON 8 2023-12-27T19:45:53.383875700Z | KNOWN SUBJECT RECON APPLIED 2023-12-27T19:50:56.903845100Z | SUBJECT RECON, STEP 33: START SUBJECT RECON 9a 2023-12-27T19:52:19.443218100Z | KNOWN SUBJECT RECON APPLIED 2023-12-27T19:55:11.845357300Z | SUBJECT RECON, STEP 36: START SUBJECT RECON 9b 2023-12-27T19:58:01.246985200Z | KNOWN SUBJECT (FORM) RECON APPLIED 2023-12-27T19:59:38.531727100Z | SUBJECT RECON, STEP 39: START SUBJECT RECON 10a 2023-12-27T19:59:52.219215800Z | SUBJECT RECON, STEP 42: START SUBJECT RECON 10b 2023-12-27T20:00:15.718142800Z | SUBJECT RECON, STEP 45: FINALIZED 2023-12-27T20:00:53.681189500Z",Geometry,a,,,0,,Geometry,http://id.worldcat.org/fast/940864
123,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-12-27T17:25:00.936351400Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2023-12-27T17:29:06.802940700Z | KNOWN SUBJECT RECON APPLIED 2023-12-27T17:31:29.675046800Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2023-12-27T17:35:54.294326600Z | KNOWN SUBJECT RECON APPLIED 2023-12-27T17:36:14.237618900Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2023-12-27T18:59:58.723588400Z | KNOWN SUBJECT RECON APPLIED 2023-12-27T19:00:37.416897300Z | SUBJECT RECON, STEP 12: START SUBJECT RECON 4 2023-12-27T19:08:53.733620500Z | KNOWN SUBJECT RECON APPLIED 2023-12-27T19:10:27.562119800Z | SUBJECT RECON, STEP 15: START SUBJECT RECON 5a 2023-12-27T19:17:11.545966500Z | KNOWN SUBJECT RECON APPLIED 2023-12-27T19:17:45.912389Z | SUBJECT RECON, STEP 18: START SUBJECT RECON 5b 2023-12-27T19:23:17.515339100Z | KNOWN SUBJECT (FORM) RECON APPLIED 2023-12-27T19:24:52.529469700Z | SUBJECT RECON, STEP 21: START SUBJECT RECON 6 2023-12-27T19:31:44.753179400Z | KNOWN SUBJECT RECON APPLIED 2023-12-27T19:32:19.367760300Z | SUBJECT RECON, STEP 24: START SUBJECT RECON 7a 2023-12-27T19:33:27.712828100Z | KNOWN SUBJECT RECON APPLIED 2023-12-27T19:34:24.124145500Z | SUBJECT RECON, STEP 27: START SUBJECT RECON 7b 2023-12-27T19:39:15.524026700Z | KNOWN SUBJECT (FORM) RECON APPLIED 2023-12-27T19:40:31.896872500Z | SUBJECT RECON, STEP 30: START SUBJECT RECON 8 2023-12-27T19:45:53.383875700Z | KNOWN SUBJECT RECON APPLIED 2023-12-27T19:50:56.903845100Z | SUBJECT RECON, STEP 33: START SUBJECT RECON 9a 2023-12-27T19:52:19.443218100Z | KNOWN SUBJECT RECON APPLIED 2023-12-27T19:55:11.845357300Z | SUBJECT RECON, STEP 36: START SUBJECT RECON 9b 2023-12-27T19:58:01.246985200Z | KNOWN SUBJECT (FORM) RECON APPLIED 2023-12-27T19:59:38.531727100Z | SUBJECT RECON, STEP 39: START SUBJECT RECON 10a 2023-12-27T19:59:52.219215800Z | SUBJECT RECON, STEP 42: START SUBJECT RECON 10b 2023-12-27T20:00:15.718142800Z | SUBJECT RECON, STEP 45: FINALIZED 2023-12-27T20:00:53.681189500Z",Geometry--Arab countries--Early works to 1800,a--z--v,Geometry;Arab countries;Early works,http://id.worldcat.org/fast/940864;http://id.worldcat.org/fast/1240128;http://id.worldcat.org/fast/1411636,0,,,
124,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-12-27T17:25:00.936351400Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2023-12-27T17:29:06.802940700Z | KNOWN SUBJECT RECON APPLIED 2023-12-27T17:31:29.675046800Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2023-12-27T17:35:54.294326600Z | KNOWN SUBJECT RECON APPLIED 2023-12-27T17:36:14.237618900Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2023-12-27T18:59:58.723588400Z | KNOWN SUBJECT RECON APPLIED 2023-12-27T19:00:37.416897300Z | SUBJECT RECON, STEP 12: START SUBJECT RECON 4 2023-12-27T19:08:53.733620500Z | KNOWN SUBJECT RECON APPLIED 2023-12-27T19:10:27.562119800Z | SUBJECT RECON, STEP 15: START SUBJECT RECON 5a 2023-12-27T19:17:11.545966500Z | KNOWN SUBJECT RECON APPLIED 2023-12-27T19:17:45.912389Z | SUBJECT RECON, STEP 18: START SUBJECT RECON 5b 2023-12-27T19:23:17.515339100Z | KNOWN SUBJECT (FORM) RECON APPLIED 2023-12-27T19:24:52.529469700Z | SUBJECT RECON, STEP 21: START SUBJECT RECON 6 2023-12-27T19:31:44.753179400Z | KNOWN SUBJECT RECON APPLIED 2023-12-27T19:32:19.367760300Z | SUBJECT RECON, STEP 24: START SUBJECT RECON 7a 2023-12-27T19:33:27.712828100Z | KNOWN SUBJECT RECON APPLIED 2023-12-27T19:34:24.124145500Z | SUBJECT RECON, STEP 27: START SUBJECT RECON 7b 2023-12-27T19:39:15.524026700Z | KNOWN SUBJECT (FORM) RECON APPLIED 2023-12-27T19:40:31.896872500Z | SUBJECT RECON, STEP 30: START SUBJECT RECON 8 2023-12-27T19:45:53.383875700Z | KNOWN SUBJECT RECON APPLIED 2023-12-27T19:50:56.903845100Z | SUBJECT RECON, STEP 33: START SUBJECT RECON 9a 2023-12-27T19:52:19.443218100Z | KNOWN SUBJECT RECON APPLIED 2023-12-27T19:55:11.845357300Z | SUBJECT RECON, STEP 36: START SUBJECT RECON 9b 2023-12-27T19:58:01.246985200Z | KNOWN SUBJECT (FORM) RECON APPLIED 2023-12-27T19:59:38.531727100Z | SUBJECT RECON, STEP 39: START SUBJECT RECON 10a 2023-12-27T19:59:52.219215800Z | SUBJECT RECON, STEP 42: START SUBJECT RECON 10b 2023-12-27T20:00:15.719143100Z | SUBJECT RECON, STEP 45: FINALIZED 2023-12-27T20:00:53.681189500Z",Geometry--Arab countries--History,a--z--x,Geometry;Arab countries;History,http://id.worldcat.org/fast/940864;http://id.worldcat.org/fast/1240128;http://id.worldcat.org/fast/958235,0,,,
